"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/01/2018";"1200";"22,9";"23,0";"21,5";"77,0";"85,0";"74,0";"18,6";"19,2";"17,6";"915,8";"916,1";"915,8";"1,5";"303,0";"5,7";"1556,50";"0,0"
"02/01/2018";"1300";"23,7";"24,0";"22,7";"72,0";"79,0";"70,0";"18,3";"19,2";"17,6";"915,7";"915,8";"915,5";"1,7";"307,0";"4,3";"1793,70";"0,0"
"02/01/2018";"1400";"24,8";"24,8";"23,0";"68,0";"76,0";"67,0";"18,6";"19,3";"17,8";"915,7";"915,9";"915,7";"1,9";"305,0";"6,1";"1650,40";"0,0"
"02/01/2018";"1500";"26,6";"26,6";"24,8";"60,0";"70,0";"59,0";"18,1";"19,0";"17,4";"915,0";"915,7";"915,0";"2,6";"294,0";"6,3";"2568,10";"0,0"
"02/01/2018";"1600";"27,6";"27,7";"26,1";"59,0";"62,0";"55,0";"18,8";"19,0";"17,1";"914,0";"915,0";"914,0";"3,6";"290,0";"8,0";"3035,00";"0,0"
"02/01/2018";"1700";"29,1";"29,1";"26,6";"52,0";"62,0";"51,0";"18,2";"19,5";"17,3";"912,7";"914,0";"912,7";"3,2";"270,0";"8,0";"3132,80";"0,0"
"02/01/2018";"1800";"28,0";"29,7";"27,7";"54,0";"57,0";"49,0";"18,0";"18,8";"17,2";"911,5";"912,7";"911,5";"2,7";"291,0";"8,0";"2599,80";"0,0"
"02/01/2018";"1900";"29,4";"29,8";"27,7";"51,0";"59,0";"49,0";"18,2";"19,2";"17,4";"910,7";"911,5";"910,7";"3,0";"302,0";"6,5";"1702,60";"0,0"
"02/01/2018";"2000";"28,4";"29,7";"28,3";"52,0";"56,0";"49,0";"17,5";"19,3";"17,3";"910,8";"910,8";"910,6";"2,7";"321,0";"6,4";"1284,40";"0,0"
"02/01/2018";"2100";"27,3";"28,7";"27,2";"56,0";"56,0";"50,0";"17,7";"17,9";"17,0";"911,2";"911,2";"910,7";"3,5";"298,0";"7,2";"563,40";"0,0"
"02/01/2018";"2200";"25,9";"27,3";"25,7";"61,0";"62,0";"56,0";"17,8";"18,0";"17,5";"912,2";"912,2";"911,2";"2,0";"287,0";"7,2";"29,30";"0,0"
"02/01/2018";"2300";"25,7";"26,2";"25,7";"60,0";"62,0";"60,0";"17,4";"17,9";"17,4";"912,9";"912,9";"912,2";"2,2";"269,0";"4,7";"";"0,0"
"03/01/2018";"0000";"25,3";"25,8";"25,2";"62,0";"62,0";"60,0";"17,4";"17,6";"17,4";"913,5";"913,5";"912,9";"1,7";"245,0";"4,7";"";"0,0"
"03/01/2018";"0100";"24,2";"25,5";"24,2";"67,0";"67,0";"61,0";"17,8";"18,0";"17,3";"914,0";"914,0";"913,5";"1,2";"239,0";"3,2";"";"0,0"
"03/01/2018";"0200";"24,5";"25,0";"24,1";"67,0";"69,0";"64,0";"17,9";"18,1";"17,6";"914,1";"914,3";"914,0";"0,1";"319,0";"2,2";"";"0,0"
"03/01/2018";"0300";"23,2";"24,7";"23,2";"74,0";"74,0";"66,0";"18,3";"18,3";"17,8";"913,9";"914,2";"913,9";"1,0";"337,0";"2,2";"";"0,0"
"03/01/2018";"0400";"18,9";"23,5";"18,8";"91,0";"91,0";"71,0";"17,4";"19,0";"16,5";"914,5";"914,5";"913,6";"4,1";"253,0";"11,7";"1,20";"13,8"
"03/01/2018";"0500";"18,8";"18,9";"18,7";"92,0";"92,0";"91,0";"17,6";"17,6";"17,2";"913,6";"914,8";"913,6";"0,8";"201,0";"9,4";"";"14,8"
"03/01/2018";"0600";"19,1";"19,2";"18,8";"93,0";"93,0";"92,0";"17,9";"17,9";"17,6";"913,8";"914,0";"913,6";"0,4";"57,0";"2,1";"";"0,4"
"03/01/2018";"0700";"19,2";"19,3";"19,1";"93,0";"93,0";"93,0";"18,0";"18,1";"17,9";"913,7";"913,9";"913,7";"0,2";"334,0";"1,3";"";"0,0"
"03/01/2018";"0800";"19,4";"19,4";"19,1";"93,0";"93,0";"93,0";"18,2";"18,2";"17,9";"913,9";"913,9";"913,6";"0,9";"19,0";"1,5";"";"0,0"
"03/01/2018";"0900";"19,8";"19,8";"19,4";"93,0";"93,0";"93,0";"18,6";"18,6";"18,1";"914,5";"914,6";"913,9";"0,1";"340,0";"2,3";"27,10";"0,0"
"03/01/2018";"1000";"20,6";"20,6";"19,8";"92,0";"93,0";"92,0";"19,3";"19,3";"18,6";"915,1";"915,1";"914,5";"0,7";"301,0";"1,6";"237,20";"0,0"
"03/01/2018";"1100";"21,2";"21,2";"20,6";"87,0";"92,0";"87,0";"19,0";"19,5";"19,0";"915,3";"915,4";"915,1";"1,5";"286,0";"3,7";"534,80";"0,0"
"03/01/2018";"1200";"22,3";"22,4";"21,2";"82,0";"89,0";"80,0";"19,1";"19,5";"18,7";"915,2";"915,3";"915,1";"2,2";"294,0";"5,5";"1040,20";"0,0"
"03/01/2018";"1300";"24,9";"25,0";"21,8";"69,0";"83,0";"66,0";"18,8";"20,5";"17,8";"914,9";"915,3";"914,9";"2,4";"284,0";"7,3";"1840,90";"0,0"
"03/01/2018";"1400";"25,9";"26,6";"24,6";"62,0";"70,0";"59,0";"18,0";"19,5";"17,3";"914,5";"915,0";"914,5";"2,5";"271,0";"8,2";"2778,20";"0,0"
"03/01/2018";"1500";"27,3";"28,6";"25,9";"57,0";"65,0";"52,0";"18,2";"19,3";"17,2";"914,0";"914,5";"914,0";"3,5";"283,0";"7,3";"2903,90";"0,0"
"03/01/2018";"1600";"27,5";"28,6";"26,7";"58,0";"61,0";"53,0";"18,6";"19,5";"17,4";"913,6";"914,1";"913,6";"4,1";"271,0";"9,6";"2638,00";"0,0"
"03/01/2018";"1700";"29,5";"30,1";"27,3";"51,0";"59,0";"48,0";"18,2";"19,4";"17,4";"912,8";"913,6";"912,8";"3,8";"273,0";"9,6";"3241,40";"0,0"
"03/01/2018";"1800";"28,6";"29,6";"28,2";"50,0";"54,0";"47,0";"17,1";"18,6";"16,6";"912,0";"912,7";"912,0";"2,7";"255,0";"7,4";"2674,10";"0,0"
"03/01/2018";"1900";"28,3";"29,0";"28,2";"52,0";"55,0";"49,0";"17,5";"18,6";"16,6";"911,5";"912,0";"911,5";"2,3";"270,0";"6,7";"1736,00";"0,0"
"03/01/2018";"2000";"27,2";"28,3";"27,1";"62,0";"63,0";"50,0";"19,3";"19,3";"16,8";"911,6";"911,6";"911,3";"1,3";"337,0";"8,5";"980,60";"0,0"
"03/01/2018";"2100";"25,9";"27,3";"25,9";"67,0";"67,0";"57,0";"19,4";"19,4";"18,0";"912,1";"912,1";"911,6";"1,3";"51,0";"3,6";"512,10";"0,0"
"03/01/2018";"2200";"24,4";"25,9";"24,4";"74,0";"74,0";"67,0";"19,4";"19,8";"19,2";"913,1";"913,1";"912,1";"1,9";"67,0";"3,9";"47,50";"0,0"
"03/01/2018";"2300";"19,7";"24,4";"19,5";"92,0";"92,0";"72,0";"18,4";"19,5";"16,2";"914,7";"914,7";"912,8";"0,4";"70,0";"12,7";"2,70";"26,6"
"04/01/2018";"0000";"20,4";"20,4";"19,7";"92,0";"92,0";"92,0";"19,1";"19,1";"18,4";"915,7";"915,8";"914,7";"1,3";"343,0";"4,9";"";"5,2"
"04/01/2018";"0100";"20,0";"20,4";"20,0";"93,0";"93,0";"92,0";"18,8";"19,1";"18,8";"916,2";"916,2";"915,7";"0,3";"10,0";"3,5";"0,20";"1,6"
"04/01/2018";"0200";"20,0";"20,1";"19,9";"93,0";"93,0";"93,0";"18,7";"18,9";"18,7";"916,0";"916,3";"916,0";"0,1";"88,0";"1,1";"";"3,6"
"04/01/2018";"0300";"20,0";"20,3";"19,9";"93,0";"93,0";"93,0";"18,8";"19,1";"18,7";"915,5";"916,0";"915,5";"1,3";"60,0";"3,1";"";"0,6"
"04/01/2018";"0400";"20,0";"20,1";"19,9";"93,0";"93,0";"93,0";"18,8";"18,9";"18,7";"914,7";"915,5";"914,7";"0,6";"104,0";"2,4";"";"0,0"
"04/01/2018";"0500";"19,8";"20,0";"19,7";"93,0";"93,0";"93,0";"18,6";"18,8";"18,5";"914,6";"914,7";"914,6";"0,3";"5,0";"1,7";"";"0,0"
"04/01/2018";"0600";"20,1";"20,1";"19,7";"93,0";"93,0";"93,0";"18,9";"18,9";"18,5";"914,9";"914,9";"914,6";"0,9";"47,0";"2,3";"";"0,0"
"04/01/2018";"0700";"20,0";"20,2";"20,0";"93,0";"93,0";"93,0";"18,8";"19,0";"18,8";"914,8";"914,9";"914,7";"0,7";"321,0";"2,1";"";"0,0"
"04/01/2018";"0800";"19,8";"20,1";"19,8";"93,0";"93,0";"93,0";"18,6";"18,9";"18,6";"915,4";"915,4";"914,8";"0,8";"13,0";"1,8";"";"0,0"
"04/01/2018";"0900";"20,0";"20,0";"19,6";"93,0";"93,0";"93,0";"18,8";"18,8";"18,4";"916,0";"916,0";"915,4";"0,0";"235,0";"1,5";"26,40";"0,0"
"04/01/2018";"1000";"20,9";"21,0";"20,0";"92,0";"93,0";"92,0";"19,6";"19,7";"18,8";"916,7";"916,7";"916,0";"1,2";"24,0";"2,4";"271,50";"0,0"
"04/01/2018";"1100";"21,1";"21,1";"20,7";"88,0";"92,0";"87,0";"19,0";"19,7";"18,8";"917,3";"917,3";"916,7";"1,8";"45,0";"4,6";"454,80";"0,0"
"04/01/2018";"1200";"21,6";"21,6";"20,9";"86,0";"88,0";"85,0";"19,2";"19,3";"18,6";"917,7";"917,7";"917,3";"1,8";"26,0";"4,6";"478,40";"0,0"
"04/01/2018";"1300";"21,7";"22,3";"21,3";"89,0";"89,0";"85,0";"19,8";"20,1";"18,9";"917,7";"917,8";"917,7";"1,7";"12,0";"4,1";"647,20";"0,2"
"04/01/2018";"1400";"20,3";"22,4";"20,3";"91,0";"91,0";"87,0";"18,8";"20,4";"18,8";"918,0";"918,0";"917,6";"3,3";"340,0";"7,0";"740,90";"3,8"
"04/01/2018";"1500";"19,1";"20,4";"19,1";"91,0";"92,0";"91,0";"17,6";"18,9";"17,6";"918,1";"918,2";"918,0";"4,3";"343,0";"10,8";"494,10";"9,0"
"04/01/2018";"1600";"19,3";"19,7";"18,8";"90,0";"91,0";"90,0";"17,7";"18,2";"17,3";"917,7";"918,1";"917,7";"2,8";"23,0";"10,5";"716,70";"2,8"
"04/01/2018";"1700";"20,3";"20,3";"19,4";"91,0";"91,0";"90,0";"18,7";"18,8";"17,8";"917,0";"917,8";"917,0";"1,5";"28,0";"6,3";"544,10";"0,2"
"04/01/2018";"1800";"20,9";"20,9";"20,2";"89,0";"91,0";"89,0";"19,1";"19,1";"18,5";"916,8";"917,0";"916,8";"1,2";"57,0";"4,4";"478,70";"0,0"
"04/01/2018";"1900";"21,5";"21,5";"20,9";"88,0";"90,0";"87,0";"19,5";"19,6";"19,1";"916,4";"916,8";"916,4";"1,3";"68,0";"4,2";"556,80";"0,2"
"04/01/2018";"2000";"21,0";"21,5";"21,0";"90,0";"90,0";"87,0";"19,2";"19,5";"19,1";"916,5";"916,5";"916,4";"1,7";"61,0";"4,1";"386,40";"1,2"
"04/01/2018";"2100";"20,7";"21,0";"20,7";"91,0";"91,0";"90,0";"19,2";"19,3";"19,2";"916,8";"916,8";"916,5";"0,8";"88,0";"3,2";"112,30";"1,2"
"04/01/2018";"2200";"20,5";"20,7";"20,5";"91,0";"91,0";"91,0";"19,0";"19,2";"19,0";"917,3";"917,3";"916,8";"1,2";"103,0";"2,9";"11,70";"0,6"
"04/01/2018";"2300";"20,4";"20,6";"20,4";"92,0";"92,0";"91,0";"19,0";"19,1";"19,0";"918,0";"918,0";"917,3";"0,8";"97,0";"2,4";"";"0,4"
"05/01/2018";"0000";"20,4";"20,4";"20,3";"92,0";"92,0";"92,0";"19,0";"19,0";"18,9";"918,5";"918,5";"918,0";"0,5";"69,0";"2,2";"";"0,0"
"05/01/2018";"0100";"20,4";"20,4";"20,3";"92,0";"92,0";"92,0";"19,0";"19,1";"18,9";"919,1";"919,1";"918,5";"0,3";"75,0";"2,8";"";"0,2"
"05/01/2018";"0200";"20,4";"20,4";"20,3";"91,0";"92,0";"91,0";"18,9";"19,1";"18,9";"919,1";"919,1";"919,1";"1,0";"98,0";"2,1";"";"0,2"
"05/01/2018";"0300";"20,1";"20,4";"20,0";"92,0";"92,0";"91,0";"18,8";"18,9";"18,6";"919,0";"919,2";"918,9";"0,2";"46,0";"1,8";"";"1,4"
"05/01/2018";"0400";"19,6";"20,1";"19,6";"92,0";"92,0";"92,0";"18,2";"18,8";"18,2";"918,7";"919,1";"918,7";"0,0";"320,0";"4,3";"";"1,2"
"05/01/2018";"0500";"19,2";"19,6";"19,2";"92,0";"92,0";"92,0";"17,9";"18,2";"17,9";"918,2";"918,7";"918,2";"0,2";"342,0";"1,1";"";"0,2"
"05/01/2018";"0600";"19,1";"19,3";"19,1";"92,0";"92,0";"92,0";"17,8";"18,0";"17,8";"917,9";"918,2";"917,9";"0,1";"321,0";"1,4";"";"0,0"
"05/01/2018";"0700";"19,1";"19,2";"19,1";"92,0";"92,0";"92,0";"17,8";"17,9";"17,8";"917,8";"917,9";"917,6";"0,3";"271,0";"1,5";"";"1,8"
"05/01/2018";"0800";"19,7";"19,7";"19,0";"93,0";"93,0";"92,0";"18,4";"18,4";"17,8";"918,0";"918,0";"917,7";"0,3";"140,0";"1,3";"";"1,0"
"05/01/2018";"0900";"20,2";"20,2";"19,7";"92,0";"93,0";"92,0";"18,9";"18,9";"18,4";"918,6";"918,6";"918,0";"0,9";"86,0";"1,7";"29,70";"0,0"
"05/01/2018";"1000";"20,6";"20,6";"20,2";"90,0";"92,0";"90,0";"19,0";"19,2";"18,9";"919,1";"919,1";"918,6";"1,7";"71,0";"3,0";"221,80";"0,0"
"05/01/2018";"1100";"21,5";"21,5";"20,6";"88,0";"90,0";"87,0";"19,4";"19,5";"18,7";"919,4";"919,5";"919,1";"1,1";"98,0";"4,0";"469,10";"0,0"
"05/01/2018";"1200";"23,0";"23,1";"21,4";"78,0";"88,0";"77,0";"19,1";"19,4";"18,5";"919,7";"919,7";"919,4";"1,6";"64,0";"3,6";"1138,30";"0,0"
"05/01/2018";"1300";"25,4";"26,1";"22,9";"67,0";"79,0";"63,0";"18,7";"19,6";"17,6";"919,6";"919,7";"919,6";"2,7";"25,0";"6,0";"3168,60";"0,0"
"05/01/2018";"1400";"26,5";"26,5";"24,8";"64,0";"71,0";"63,0";"19,1";"20,3";"18,1";"919,2";"919,6";"919,2";"2,6";"28,0";"6,0";"2538,70";"0,0"
"05/01/2018";"1500";"26,9";"27,4";"25,7";"62,0";"71,0";"61,0";"18,9";"20,6";"18,3";"918,5";"919,2";"918,5";"3,1";"318,0";"6,2";"2261,50";"0,0"
"05/01/2018";"1600";"24,9";"28,0";"24,9";"68,0";"68,0";"58,0";"18,6";"20,9";"18,0";"918,7";"918,7";"918,3";"3,4";"3,0";"6,7";"2204,00";"0,0"
"05/01/2018";"1700";"20,7";"24,9";"20,7";"85,0";"85,0";"67,0";"18,2";"18,9";"16,5";"918,9";"919,1";"918,7";"3,9";"276,0";"11,9";"445,30";"0,0"
"05/01/2018";"1800";"20,6";"20,7";"20,4";"89,0";"89,0";"85,0";"18,8";"18,9";"18,1";"918,9";"919,1";"918,8";"1,9";"257,0";"7,5";"382,80";"1,0"
"05/01/2018";"1900";"21,0";"21,0";"20,3";"90,0";"91,0";"89,0";"19,3";"19,3";"18,5";"918,7";"919,0";"918,7";"0,4";"53,0";"3,5";"293,90";"5,2"
"05/01/2018";"2000";"20,1";"21,0";"19,7";"91,0";"91,0";"89,0";"18,6";"19,4";"17,9";"918,9";"918,9";"918,4";"1,3";"21,0";"7,8";"183,10";"2,2"
"05/01/2018";"2100";"19,5";"20,3";"19,5";"90,0";"91,0";"88,0";"17,7";"18,7";"17,7";"919,2";"919,3";"918,8";"1,1";"11,0";"4,0";"171,00";"0,0"
"05/01/2018";"2200";"19,5";"19,7";"19,4";"90,0";"90,0";"90,0";"17,8";"18,0";"17,7";"919,3";"919,4";"919,2";"1,0";"63,0";"2,2";"34,40";"0,0"
"05/01/2018";"2300";"19,2";"19,5";"19,2";"91,0";"91,0";"90,0";"17,6";"17,8";"17,6";"919,7";"919,7";"919,3";"0,1";"50,0";"2,1";"";"0,0"
"06/01/2018";"0000";"19,4";"19,6";"19,2";"88,0";"91,0";"87,0";"17,3";"17,9";"17,3";"919,8";"919,8";"919,7";"1,2";"108,0";"2,4";"";"0,0"
"06/01/2018";"0100";"18,7";"19,4";"18,7";"91,0";"91,0";"88,0";"17,2";"17,3";"17,1";"920,0";"920,0";"919,6";"0,4";"30,0";"2,2";"";"0,0"
"06/01/2018";"0200";"19,1";"19,4";"18,7";"87,0";"91,0";"86,0";"16,9";"17,7";"16,9";"920,2";"920,3";"920,0";"1,2";"133,0";"4,8";"";"0,0"
"06/01/2018";"0300";"18,4";"19,2";"18,4";"90,0";"90,0";"87,0";"16,8";"17,0";"16,7";"920,0";"920,2";"919,8";"0,6";"5,0";"2,3";"";"0,0"
"06/01/2018";"0400";"18,6";"18,9";"18,3";"89,0";"91,0";"89,0";"16,8";"17,2";"16,7";"919,5";"920,1";"919,5";"0,6";"79,0";"2,5";"";"0,0"
"06/01/2018";"0500";"18,7";"19,0";"18,3";"86,0";"90,0";"85,0";"16,3";"16,9";"16,2";"919,2";"919,5";"919,2";"0,9";"79,0";"3,0";"";"0,0"
"06/01/2018";"0600";"18,4";"19,2";"18,2";"87,0";"88,0";"82,0";"16,2";"16,3";"15,9";"918,5";"919,2";"918,5";"0,4";"189,0";"2,5";"";"0,0"
"06/01/2018";"0700";"18,3";"18,5";"17,8";"89,0";"90,0";"86,0";"16,4";"16,5";"16,0";"918,3";"918,5";"918,1";"0,2";"335,0";"1,1";"";"0,0"
"06/01/2018";"0800";"18,3";"18,5";"17,7";"90,0";"91,0";"89,0";"16,5";"16,9";"16,0";"918,6";"918,6";"918,3";"0,5";"296,0";"1,7";"";"0,0"
"06/01/2018";"0900";"18,5";"18,6";"18,0";"91,0";"91,0";"89,0";"17,0";"17,0";"16,3";"919,2";"919,2";"918,5";"0,6";"29,0";"1,7";"50,40";"0,0"
"06/01/2018";"1000";"20,2";"20,2";"18,5";"83,0";"92,0";"82,0";"17,3";"17,5";"16,7";"919,5";"919,5";"919,1";"1,0";"89,0";"3,1";"359,70";"0,0"
"06/01/2018";"1100";"21,7";"22,5";"20,1";"75,0";"84,0";"73,0";"17,1";"18,0";"16,7";"919,9";"919,9";"919,5";"1,5";"52,0";"4,3";"1213,00";"0,0"
"06/01/2018";"1200";"23,0";"23,1";"21,6";"74,0";"80,0";"72,0";"18,1";"18,7";"17,2";"920,2";"920,2";"919,9";"1,9";"38,0";"4,1";"1226,80";"0,0"
"06/01/2018";"1300";"20,2";"23,3";"20,0";"89,0";"90,0";"72,0";"18,4";"18,6";"17,6";"920,5";"920,6";"920,2";"1,1";"12,0";"8,3";"653,90";"2,2"
"06/01/2018";"1400";"21,5";"21,9";"20,2";"83,0";"90,0";"81,0";"18,6";"19,5";"18,1";"920,1";"920,5";"920,1";"0,6";"76,0";"3,0";"1205,00";"0,6"
"06/01/2018";"1500";"22,8";"22,8";"21,4";"78,0";"86,0";"76,0";"18,8";"19,5";"18,2";"919,7";"920,1";"919,7";"1,1";"30,0";"2,3";"1455,60";"0,2"
"06/01/2018";"1600";"24,4";"24,5";"22,7";"70,0";"81,0";"69,0";"18,5";"19,3";"17,8";"918,6";"919,7";"918,6";"0,5";"66,0";"2,2";"1800,80";"0,0"
"06/01/2018";"1700";"26,0";"26,5";"24,2";"65,0";"76,0";"63,0";"19,0";"20,4";"18,0";"917,7";"918,6";"917,7";"2,3";"94,0";"5,0";"3036,00";"0,0"
"06/01/2018";"1800";"27,0";"27,3";"25,5";"65,0";"70,0";"59,0";"19,8";"19,9";"17,9";"916,5";"917,7";"916,5";"1,6";"98,0";"5,0";"2614,40";"0,0"
