Data	Hora (UTC)	Temp. Ins. (C)	Temp. Max. (C)	Temp. Min. (C)	Umi. Ins. (%)	Umi. Max. (%)	Umi. Min. (%)	Pto Orvalho Ins. (C)	Pto Orvalho Max. (C)	Pto Orvalho Min. (C)	Pressao Ins. (hPa)	Pressao Max. (hPa)	Pressao Min. (hPa)	Vel. Vento (m/s)	Dir. Vento (m/s)	Raj. Vento (m/s)	Radiacao (KJ/m²)	Chuva (mm)
22/01/2023	1900	26,8	28,3	26,3	61	66	58	18,5	20,7	18,5	912,1	912,9	912,1	1,4	270	5,1	1719,7	0
22/01/2023	2000	27	27,7	26,3	63	69	57	19,4	20,3	18,2	912,4	912,4	912,1	0,7	278	4,2	1525	0
22/01/2023	2100	20,5	27	20,5	85	85	63	18	20,1	17,9	913,6	913,6	912,2	4,2	295	8,6	100,5	9,4
22/01/2023	2200	19,8	20,5	19,6	92	92	85	18,4	18,5	18	914,1	914,1	913,6	1,1	149	8,6	4,5	51,8
22/01/2023	2300	20	20	19,8	92	92	92	18,6	18,6	18,4	914,4	914,4	914,1	0,2	60	3,3		1,2
23/01/2023	0	20	20,1	19,9	92	92	92	18,7	18,8	18,5	914,8	914,8	914,4	0	146	1,5		0,2
23/01/2023	100	20,1	20,2	19,8	92	92	92	18,8	18,9	18,5	916	916	914,8	0,1	29	1,5		0
23/01/2023	200	19,8	20,3	19,8	92	92	92	18,5	19	18,5	915,7	916,1	915,7	0,5	329	1,8		0,6
23/01/2023	300	20	20,2	19,8	93	93	92	18,8	18,9	18,5	916,1	916,1	915,5	0,2	302	1,3		0
23/01/2023	400	20,3	20,4	20	93	93	93	19,1	19,1	18,8	915,8	916,1	915,8	0,3	48	1,5		0,4
23/01/2023	500	20	20,3	20	93	93	93	18,8	19,1	18,7	915,4	915,9	915,3	1,3	346	4,3		0
23/01/2023	600	19,9	20,1	19,9	93	93	93	18,6	18,8	18,6	915,2	915,4	915,2	1,7	319	6		0
23/01/2023	700	19,4	19,9	19,4	92	93	92	18,1	18,6	18,1	914,9	915,2	914,8	2	283	5,2		0,6
23/01/2023	800	19,5	19,5	19,2	93	93	92	18,3	18,3	18	915,4	915,4	914,9	0,2	49	5		1
23/01/2023	900	19,6	19,6	19,5	93	93	93	18,4	18,4	18,2	916	916	915,4	0,9	29	2	5,4	0
23/01/2023	1000	20,3	20,4	19,5	93	93	93	19,1	19,2	18,3	916,4	916,4	916	0,4	36	2	267,6	0
23/01/2023	1100	20,8	20,8	20,3	92	93	92	19,4	19,5	19	916,4	916,5	916,4	0,3	354	1,4	465	0
23/01/2023	1200	21,5	21,8	20,7	89	92	89	19,6	20,1	19,1	916,8	916,9	916,4	0,3	340	1,9	536,4	0
23/01/2023	1300	23,8	23,8	21,4	84	90	82	20,9	20,9	19,5	916,8	916,9	916,8	0,5	337	3,4	1159,8	0
23/01/2023	1400	24,8	25,3	23,8	74	84	72	19,9	21,5	19,4	916,7	916,8	916,7	1,4	317	3,3	2043,7	0
23/01/2023	1500	25	26,1	24,6	74	76	69	20	21	19,2	916,8	916,8	916,6	1,7	346	3,9	1904	0
23/01/2023	1600	25	25,6	24,8	76	77	70	20,4	20,8	19,3	916,3	916,8	916,3	1,8	328	4,6	1735,4	0
23/01/2023	1700	26,4	26,5	24,9	69	76	69	20,1	21	19,5	915,3	916,3	915,3	1,9	343	4,9	1875,7	0
23/01/2023	1800	26	26,9	25,1	69	74	66	19,9	20,8	19,1	914,5	915,3	914,5	1,6	11	6,2	1978,2	0
23/01/2023	1900	25,2	28	25,2	66	72	61	18,4	20,8	18,3	914,1	914,5	914	2,1	349	8	2086,4	0
23/01/2023	2000	24	25,4	23,9	77	77	66	19,7	19,8	18,5	914,4	914,4	914,1	1,3	341	8	637,1	0
23/01/2023	2100	23,3	24,1	23,3	79	80	76	19,4	20	19,4	914,2	914,4	914,2	0,9	319	3,9	256,5	0
23/01/2023	2200	22,3	23,3	22,3	82	82	79	19,1	19,6	19	914,9	914,9	914,2	0,8	357	2,2	25,7	0
23/01/2023	2300	22	22,4	22	81	82	81	18,7	19,1	18,7	915,3	915,3	914,9	0,7	5	2		0
24/01/2023	0	22	22,1	21,6	85	86	81	19,4	19,5	18,5	916	916	915,3	2,2	19	5,7		0
24/01/2023	100	21,1	22	21,1	88	88	85	19	19,3	19	917	917	916	1,9	2	5,7		0
24/01/2023	200	20,7	21,1	20,7	91	91	88	19,1	19,1	18,9	916,9	917,2	916,9	0,2	31	5,4		3
24/01/2023	300	20,4	20,7	20,3	91	91	91	18,9	19,2	18,9	916,4	916,9	916,4	0,9	37	2,1		0,2
24/01/2023	400	20	20,4	20	92	92	91	18,6	18,9	18,6	915,8	916,4	915,8	0,2	34	3,1		0
24/01/2023	500	19,8	20	19,8	92	92	92	18,5	18,6	18,5	914,9	915,8	914,9	0,5	35	1,7		0,2
24/01/2023	600	19,9	19,9	19,7	92	92	92	18,6	18,6	18,4	914,5	914,9	914,4	0	28	1,3		0,4
24/01/2023	700	19,8	20	19,7	92	92	92	18,5	18,7	18,4	914,4	914,5	914,4	0,7	32	2		0,6
24/01/2023	800	19,8	19,8	19,7	92	92	92	18,5	18,6	18,4	914,5	914,5	914,3	0,1	30	2		0
24/01/2023	900	19,8	19,9	19,7	92	92	92	18,6	18,6	18,5	915	915	914,5	0,2	51	1,4	7,4	0
24/01/2023	1000	20,1	20,1	19,7	92	93	92	18,8	18,8	18,5	915,6	915,6	915	0,3	10	1,4	97,5	0
24/01/2023	1100	20,7	20,9	20	92	93	92	19,4	19,6	18,7	915,9	915,9	915,5	0,6	330	2,9	258,2	0
24/01/2023	1200	21,4	21,4	20,6	92	92	92	20	20,1	19,2	916,4	916,4	915,9	0,5	340	2,5	371,6	0,2
24/01/2023	1300	22,9	23	21,4	88	92	87	20,7	21,2	20	916,4	916,5	916,4	0,5	330	3,1	1046,8	0
24/01/2023	1400	22,9	23,2	21,4	88	91	85	20,9	21,6	19,3	916,3	916,4	916,3	0,4	327	3,2	684,3	2,8
24/01/2023	1500	25,9	26	22,2	80	89	80	22,2	22,9	20,1	915,4	916,3	915,4	1,9	336	5,4	1832,5	0
24/01/2023	1600	22,8	26,9	22,8	82	83	72	19,6	22,8	19,6	914,9	915,4	914,6	2,4	279	4,4	2176,6	4,6
24/01/2023	1700	26,9	27,3	21,9	71	90	71	21,3	23,7	19,1	913,6	914,9	913,6	1,5	345	4,7	3418,3	1,4
24/01/2023	1800	25,7	28	25,4	71	79	70	20	23,2	20	913	913,6	912,9	2,3	353	5,5	2223,9	0
24/01/2023	1900	22,8	25,6	22,7	81	84	71	19,5	20,6	19,3	913,2	913,2	912,6	2,4	307	8,1	365,6	0
24/01/2023	2000	22,2	22,9	22,2	86	86	81	19,7	19,9	19,4	913,1	913,3	913	0,3	355	5,4	205,4	0
24/01/2023	2100	22	22,5	22	87	87	85	19,8	20,1	19,6	913,7	913,7	913	0	319	2,7	138,2	0
24/01/2023	2200	21,4	22	21,4	90	90	87	19,6	19,8	19,5	914,4	914,4	913,7	0,3	11	1,1	7,9	0,6
24/01/2023	2300	21,3	21,4	21,2	91	91	90	19,8	19,8	19,5	914,9	915	914,3	1,2	10	2,4		1,2
25/01/2023	0	18,8	21,3	18,7	91	91	88	17,3	19,8	17	915,9	916,1	914,9	0,4	25	6,4	0,5	10
25/01/2023	100	18,9	18,9	18,7	92	92	91	17,5	17,5	17,3	916,2	916,3	915,9	0	61	1,2		0,6
25/01/2023	200	19,3	19,3	18,9	92	92	92	18	18	17,5	916,2	916,2	916,1	0,6	22	2,5		0,8
25/01/2023	300	19,4	19,4	19,3	92	92	92	18,1	18,1	17,9	915,9	916,3	915,9	0,2	22	2,2		0,2
25/01/2023	400	19,1	19,4	19,1	92	92	92	17,8	18,1	17,8	915,5	915,9	915,5	0,5	28	1,7		0,4
25/01/2023	500	19,1	19,2	19,1	92	92	92	17,8	18	17,8	915,4	915,7	915,4	0,3	27	2		0
25/01/2023	600	19,2	19,2	19	93	93	92	17,9	17,9	17,7	914,9	915,4	914,9	0,2	28	1,7		0
25/01/2023	700	19,4	19,4	19,1	93	93	93	18,2	18,2	17,9	914,7	914,9	914,7	0	95	1		0
25/01/2023	800	19,4	19,5	19,4	93	93	93	18,2	18,3	18,1	914,8	914,8	914,7	0,3	13	1,2		0
25/01/2023	900	19,4	19,5	19,2	93	93	93	18,2	18,2	18	915,3	915,3	914,7	0,1	231	1,2	7,9	0
25/01/2023	1000	20	20,1	19,4	93	93	93	18,8	18,9	18,2	915,6	915,6	915,2	0,4	336	1,2	111	0
25/01/2023	1100	20,6	20,9	20	92	93	92	19,3	19,7	18,8	915,9	915,9	915,6	0,7	4	2,5	329	0
25/01/2023	1200	21,1	21,3	20,4	91	92	91	19,6	19,8	19,1	916,1	916,1	915,9	0,8	335	2,7	524,6	0
25/01/2023	1300	22,5	22,5	20,9	89	91	88	20,5	20,5	19,2	916,3	916,4	916,1	0,7	346	2,1	720,2	0
25/01/2023	1400	24,3	25,1	22,4	77	89	75	20	21,4	19,7	915,8	916,3	915,8	0,9	70	2,8	1831,4	0
25/01/2023	1500	27,7	27,7	24,3	70	80	67	21,7	22,2	19,6	915,2	915,8	915,2	1	36	3,3	3799,3	0
25/01/2023	1600	28,9	29,1	25,9	59	71	58	20	21,9	18,9	914,4	915,2	914,4	1,1	43	4	3668,8	0
25/01/2023	1700	28,2	29,3	27,3	55	65	52	18,3	20,5	17,6	913,6	914,4	913,6	1	3	4,5	3009,4	0
25/01/2023	1800	24,6	28,2	24,3	73	73	53	19,4	19,8	17,7	912,9	913,6	912,9	1,2	114	5,6	506,8	0
25/01/2023	1900	23,8	24,6	23,6	78	81	73	19,8	20,7	19,5	912,6	913	912,4	1,5	20	4,4	750,3	0
25/01/2023	2000	19,9	23,8	19,9	90	90	78	18,1	20,5	18,1	913,7	913,7	912,6	3,1	99	12,7	234,2	24,8
25/01/2023	2100	20,3	20,5	19,6	92	92	90	18,9	19,1	18	913,5	913,8	913,3	0,2	131	7,6	220,9	0,6
25/01/2023	2200	20,9	20,9	20,3	92	92	92	19,5	19,5	18,9	914	914	913,5	1,3	89	2,4	15,6	0
25/01/2023	2300	20,5	20,9	20,3	92	92	91	19,2	19,6	18,8	915	915	914	0,6	32	2,4		0
26/01/2023	0	21	21,1	20,5	92	92	92	19,6	19,7	19,1	915,4	915,4	915	0,5	83	2,5		0
26/01/2023	100	20,6	21,1	20,5	91	92	91	19,1	19,6	19,1	916,1	916,1	915,4	1,3	89	4,1		0
26/01/2023	200	20,2	20,8	20,2	91	92	91	18,7	19,4	18,7	916,4	916,4	916,1	2,4	73	7		0,2
26/01/2023	300	20,3	20,3	20	90	91	90	18,5	18,7	18,3	916,2	916,5	916,2	1,7	98	5,9		0
26/01/2023	400	20,2	20,3	20,1	89	90	89	18,3	18,6	18,3	915,5	916,2	915,5	1,9	103	4,1	0,9	0
26/01/2023	500	19,7	20,2	19,6	89	89	89	17,9	18,3	17,8	915,2	915,5	915,2	2,1	101	5,5		0
26/01/2023	600	19,7	19,9	19,6	88	89	88	17,7	18	17,6	914,9	915,2	914,8	1,9	98	4,2		0
26/01/2023	700	19,8	19,9	19,5	87	88	87	17,6	17,8	17,4	915	915	914,8	0,7	95	3,5		0
26/01/2023	800	19,4	19,9	19,2	88	88	86	17,3	17,5	17,2	915,4	915,4	915	1,8	126	4		0
26/01/2023	900	19,1	19,6	18,7	89	89	86	17,2	17,4	16,8	916	916	915,3	0,8	89	3,4	15,4	0
26/01/2023	1000	20,7	20,7	19	86	90	86	18,3	18,3	17,1	916,4	916,4	916	1,7	100	4,1	298,6	0
26/01/2023	1100	22,5	22,5	20,7	78	86	78	18,5	18,5	17,8	916,5	916,5	916,4	2,8	102	6,9	1296,6	0
26/01/2023	1200	24,4	24,4	22,1	70	79	70	18,5	19,4	17,7	916,8	916,8	916,5	2,8	98	8,4	1854,6	0
26/01/2023	1300	25,8	26	24,3	66	72	64	18,9	19,5	17,7	916,9	916,9	916,8	2,3	114	7,2	2710,3	0
26/01/2023	1400	27,3	27,6	24,8	60	69	60	18,8	20	17,7	916,9	917,1	916,8	2,4	90	5,9	2704,1	0
26/01/2023	1500	26,5	27,3	24,9	64	69	58	19,1	19,5	17,8	916,2	916,9	916,2	1,8	56	5,4	1509,5	0
26/01/2023	1600	26,9	28,4	26,4	62	67	57	19,1	20,5	17,9	915,5	916,2	915,5	1,7	112	5,3	3113	0
26/01/2023	1700	28,1	29,5	26,9	57	64	51	18,7	20,2	17,2	914,6	915,5	914,6	1,5	89	4,7	2879,3	0
26/01/2023	1800	27	29,4	27	56	60	49	17,5	19,5	16,9	914,2	914,6	914,2	2,2	45	6,1	2336,5	0
26/01/2023	1900	23,8	27	23,8	75	75	56	19,2	19,3	17,1	914,1	914,2	914,1	3,8	28	8,9	530,6	0
26/01/2023	2000	21,7	24	21,7	84	84	75	18,9	19,9	18,9	914,5	914,5	914,1	1,4	65	8,9	430,9	2,4
26/01/2023	2100	21,3	21,7	21,3	89	89	84	19,5	19,7	18,8	914,9	914,9	914,5	0,9	36	4,1	55,6	2,2
26/01/2023	2200	20,1	21,3	20,1	89	90	87	18,3	19,6	18,2	915,8	915,8	914,9	0,9	55	4,1	11	0
26/01/2023	2300	20,1	21	20,1	89	90	86	18,2	18,6	18,2	916,6	916,6	915,8	1,1	69	5		0
27/01/2023	0	19,6	20,1	19,5	90	90	89	17,9	18,2	17,9	917,1	917,1	916,6	0,7	21	4,2		0
27/01/2023	100	19,7	19,8	19,5	91	91	90	18,2	18,3	17,9	917,7	917,8	917,1	1,3	54	3		0
27/01/2023	200	20	20,4	19,7	88	91	87	18	18,5	17,9	917,7	917,8	917,6	1	66	5,2		0
27/01/2023	300	19,9	20	19,6	88	89	88	17,9	18	17,7	917,5	917,7	917,5	0,3	82	3,1		0
27/01/2023	400	19,7	19,9	19,7	88	89	87	17,6	18	17,6	917,1	917,5	917,1	0,7	97	3,7		0
27/01/2023	500	18,6	19,9	18,6	90	90	87	17	17,7	16,8	916,9	917,1	916,9	0,3	332	3,4		0
27/01/2023	600	19,2	19,3	18,5	89	91	89	17,3	17,5	16,9	916,8	917	916,8	1,3	89	3,9		0
27/01/2023	700	19,3	19,3	18,8	88	90	88	17,3	17,4	17	916,7	916,8	916,7	0,4	99	3,9		0,2
27/01/2023	800	19,3	19,4	18,6	88	90	87	17,3	17,4	16,7	917,1	917,1	916,7	1,2	112	2,9		0
27/01/2023	900	19,7	19,7	19,3	87	88	87	17,4	17,4	17,3	917,4	917,4	917,1	1,7	99	3,8	13,5	0
27/01/2023	1000	20,2	20,3	19,7	86	87	85	17,8	17,9	17,4	918,1	918,1	917,4	2	100	5,3	261,7	0
27/01/2023	1100	22,5	22,5	20,2	79	86	78	18,7	18,7	18	918,5	918,5	918,1	1,6	97	6,2	1224,2	0
27/01/2023	1200	25,8	25,8	22,5	68	79	68	19,5	20,2	18,1	918,8	918,9	918,5	1,9	75	5	1936,4	0
27/01/2023	1300	26,1	26,5	24,9	63	72	62	18,5	20,4	18,1	918,7	918,9	918,6	2,4	56	5	2727,6	0
27/01/2023	1400	26,6	27,8	25,1	63	69	57	19,1	20,7	17,8	918,3	918,7	918,3	1,6	50	5,1	2591,8	0
27/01/2023	1500	26,5	28,8	26,5	61	64	55	18,3	20,5	17,7	917,6	918,3	917,6	1,5	24	4,6	2949,3	0
27/01/2023	1600	26,2	27,8	23,4	74	82	60	21,2	21,8	18,1	917,2	917,6	917,2	2	40	6,1	2152,5	0,2
27/01/2023	1700	25,9	27,4	23,8	73	79	67	20,6	22,7	18,3	916,7	917,3	916,6	0,7	45	6,2	1908,9	0
27/01/2023	1800	27,5	28,4	26	58	73	58	18,4	21,3	18,4	916	916,7	916	2	61	4,2	2921,5	0,2
27/01/2023	1900	28,1	29,2	26,9	58	62	54	18,9	20,2	17,8	915,1	916	915,1	1,2	137	5,2	2591,5	0
27/01/2023	2000	25	29,1	25	70	70	54	19,2	19,8	17,7	916	916	915,1	2,3	99	5,8	828,1	0
27/01/2023	2100	24,1	25	24,1	74	76	70	19,2	19,9	19,1	916,3	916,4	916	2,2	54	7,2	163,7	0
27/01/2023	2200	22,9	24,1	22,7	76	77	73	18,3	19,2	18,3	917,2	917,2	916,4	1,9	64	5,3	29,3	0
27/01/2023	2300	23,2	23,4	22,8	75	76	74	18,4	18,7	18,3	918,2	918,2	917,2	1,3	105	4,6		0
28/01/2023	0	22,7	23,2	22,7	78	78	75	18,7	18,7	18,4	918,5	918,5	918,2	1,9	104	4,1		0
28/01/2023	100	22,2	22,8	22,2	81	81	78	18,8	19	18,7	918,7	918,7	918,5	1,5	91	5,8		0
28/01/2023	200	21,9	22,4	21,9	83	83	81	18,9	19	18,8	918,6	918,9	918,6	1,1	122	3,5		0
28/01/2023	300	21	22	21	86	86	83	18,6	18,9	18,5	918,5	918,6	918,4	0,5	27	3,4		0
28/01/2023	400	21	21,1	20,8	87	87	86	18,7	18,8	18,5	918,3	918,5	918,3	0	41	2,2		0
28/01/2023	500	21,5	21,7	20,9	84	87	84	18,6	18,9	18,6	917,8	918,3	917,8	1,5	105	3,3		0
28/01/2023	600	20,8	21,5	20,8	87	87	83	18,6	18,7	18,5	917,8	917,8	917,7	0,2	86	3,3		0
28/01/2023	700	20,6	21,3	20,6	87	87	85	18,3	18,8	18,3	918,1	918,1	917,8	0,8	72	2,9		0
28/01/2023	800	20,7	20,9	20,3	86	87	85	18,2	18,4	18	918,7	918,7	918,1	0,6	89	2,9		0
28/01/2023	900	20,7	20,9	20,6	85	86	84	18,1	18,2	18	919,3	919,3	918,7	1,5	98	3,6	20	0
28/01/2023	1000	22	22	20,7	82	85	81	18,7	18,7	18,1	920,1	920,1	919,3	1,6	121	3,4	380,1	0
28/01/2023	1100	24,7	24,8	22	72	82	72	19,3	19,6	18,5	920,4	920,4	920,1	1,7	71	5,1	1293,7	0
28/01/2023	1200	23,8	25,7	23,7	73	74	68	18,7	20	18,2	920,7	920,7	920,4	1	344	4,2	1330,6	0
28/01/2023	1300	27,3	27,3	23,7	62	76	61	19,4	19,8	18,3	920,7	920,8	920,7	1,4	77	3,7	1719,9	0
28/01/2023	1400	28,1	28,2	26	60	66	56	19,4	20,2	17,7	920,3	920,7	920,3	1,4	66	4,3	2462,6	0
28/01/2023	1500	28,7	29,5	26,4	51	65	51	17,6	21	17,3	919,5	920,3	919,5	2,1	35	4,7	3259,8	0
28/01/2023	1600	27,7	30,9	27,1	53	60	47	17,4	20,4	16,4	918,8	919,5	918,8	1,6	64	4,8	3363,6	0
28/01/2023	1700	30,2	30,2	27,4	50	58	47	18,6	19,2	16,4	918	918,8	918	1,7	20	8,5	2888,8	0
28/01/2023	1800	27,5	30,9	27,5	54	55	43	17,3	19,1	15,6	917,5	918	917,3	1,1	354	5,1	2685,2	0
28/01/2023	1900	24,1	27,5	24,1	71	71	53	18,4	19,3	17,3	917,5	917,6	917,1	1,8	194	7,4	253,3	0
28/01/2023	2000	21	24,1	20,9	86	86	71	18,5	19,2	18,1	917,8	917,9	917,4	1,2	175	5,9	220,2	1,6
28/01/2023	2100	20,3	21,2	20,3	89	89	85	18,4	18,9	18,2	918,1	918,1	917,7	0,9	157	6,9	78,7	0,4
28/01/2023	2200	20,5	20,5	20,1	90	90	89	18,8	18,8	18,3	918,4	918,4	918,1	0,5	157	2,7	18,9	0
28/01/2023	2300	20	20,7	20	89	90	88	18,1	19	18,1	919	919	918,4	0,5	127	3,3		0
29/01/2023	0	20,2	20,6	19,6	87	90	86	17,9	18,4	17,8	919,8	919,8	919	0,4	223	1,6		0
29/01/2023	100	19,8	20,5	19,8	89	89	86	18	18,5	17,8	920,2	920,2	919,8	0,1	151	1,9		0
29/01/2023	200	20,3	20,4	19,8	89	90	89	18,4	18,6	18	919,9	920,2	919,9	0,2	31	1,1		0
29/01/2023	300	20	20,4	19,9	90	90	89	18,3	18,5	18,2	919	919,9	919	0,2	134	0,9		0
29/01/2023	400	19,6	20,5	19,6	90	90	88	17,9	18,8	17,8	918,4	919	918,4	0,6	100	2		0
29/01/2023	500	19,4	19,9	19,4	90	90	89	17,6	18,1	17,6	918,5	918,6	918,4	0,6	125	1,5		0
29/01/2023	600	20,3	20,3	19,4	86	90	86	17,9	18,1	17,6	918,3	918,6	918,3	1	106	2,4		0
29/01/2023	700	20,4	20,5	20,2	84	86	84	17,6	17,9	17,6	918	918,3	918	1,6	86	3,7		0
29/01/2023	800	20	20,4	19,9	85	85	84	17,5	17,6	17,3	918,3	918,3	917,9	1,6	107	3,5		0
29/01/2023	900	19,9	20	19,6	87	87	85	17,6	17,6	17,4	918,9	918,9	918,3	1,5	113	3,7	24,5	0
29/01/2023	1000	21,9	21,9	19,9	81	87	81	18,5	18,7	17,6	919,4	919,4	918,9	1,6	101	4,6	508,4	0
29/01/2023	1100	24,3	24,3	21,9	73	81	72	19,1	19,1	18,3	919,5	919,5	919,4	2,2	74	4,6	1412,3	0
29/01/2023	1200	25,2	26,1	24,3	64	73	64	18	19,8	18	919,6	919,7	919,5	1,7	67	4,3	2133,7	0
29/01/2023	1300	27,4	27,4	24,9	61	70	60	19,2	19,7	17,8	919,4	919,6	919,4	1,5	52	4,3	2433,4	0
29/01/2023	1400	29	29,2	25,7	51	64	51	17,8	20,2	17,5	918,9	919,4	918,9	1,8	73	4,2	3319,5	0
29/01/2023	1500	28,3	29,6	28	49	57	47	16,6	19,6	16	918,1	918,9	918	1,6	351	4,7	3635,7	0
29/01/2023	1600	29,5	30,2	27,1	44	56	44	16,1	19,5	16,1	916,8	918,1	916,8	2	104	6,1	3159,7	0
29/01/2023	1700	31	31,3	28,1	47	53	40	18,4	19,2	15,7	915,8	916,9	915,8	1,9	48	6,1	3590,7	0
29/01/2023	1800	28,9	31,5	28,4	49	51	41	17,1	18,9	15,5	914,9	915,8	914,9	2,1	78	7,1	2853,2	0
29/01/2023	1900	27,5	30,6	27,2	48	54	43	15,6	17,9	15	914,4	914,9	914,4	1,6	95	7,1	1627,5	0
29/01/2023	2000	26,4	27,5	26,3	53	59	48	16	17,5	15,6	914,2	914,4	914,2	1,4	67	5,2	611,1	0
29/01/2023	2100	24,8	26,5	24,7	61	61	53	16,7	17,3	15,8	915	915	914,2	2,1	280	5,4	103,6	0
29/01/2023	2200	23,4	24,8	23,4	68	68	60	17,2	17,3	16,6	915,4	915,5	915	1,5	211	5,8	4,5	0
29/01/2023	2300	22,7	23,4	22,5	73	75	68	17,7	17,9	17,2	916,7	916,7	915,4	2,4	290	8,4		0
30/01/2023	0	20,7	22,8	20,7	82	82	73	17,6	17,8	17,4	917,5	917,5	916,7	1,9	224	6,2		0,8
30/01/2023	100	20	20,7	20	89	89	82	18,2	18,2	17,6	918,2	918,4	917,5	0,4	341	5		0,2
30/01/2023	200	19,6	20,1	19,6	91	91	89	18,1	18,3	18	918,1	918,2	917,8	1,8	326	3,7		0
30/01/2023	300	19,5	19,7	19,4	91	91	91	18	18,1	17,8	918,4	918,4	918,1	0,5	19	4,4		0,2
30/01/2023	400	18,8	19,5	18,8	91	91	91	17,4	18	17,4	917,2	918,5	917,2	0,6	103	2,5		2,4
30/01/2023	500	18,9	19	18,8	92	92	91	17,5	17,7	17,4	916,6	917,2	916,3	1,7	19	4,1		1
30/01/2023	600	18,6	18,9	18,5	92	92	92	17,3	17,6	17,2	916,1	916,9	916,1	0,4	126	5,8		0
30/01/2023	700	18,7	18,8	18,5	92	92	92	17,4	17,5	17,2	916,3	916,5	916,1	0,6	111	1,9		0
30/01/2023	800	18,5	18,7	18,2	92	92	92	17,2	17,4	16,9	916,7	916,7	916,3	0,7	120	1,7		0
30/01/2023	900	18,1	18,6	17,8	92	92	92	16,8	17,2	16,5	917,3	917,3	916,7	0	7	1,5	17	0
30/01/2023	1000	19,8	19,8	18	92	93	92	18,4	18,5	16,7	918,1	918,1	917,3	1	126	2,8	373,5	0
30/01/2023	1100	22,7	23,3	19,7	80	92	79	19,1	20,1	18,1	918,6	918,6	918,1	1,6	87	4,6	1328,3	0
30/01/2023	1200	23,1	23,7	22,4	79	83	77	19,2	20,1	18,4	918,8	918,8	918,5	1,5	59	4,9	1286,7	0
30/01/2023	1300	25,3	25,4	23,1	71	80	71	19,6	20,2	18,8	918,9	918,9	918,8	1,4	49	3,8	1689,9	0
30/01/2023	1400	27,4	27,5	25	65	73	61	20,1	21,3	18,4	918,5	919	918,5	1,6	47	4,4	3103,8	0
30/01/2023	1500	27,4	29,3	26,5	64	68	57	19,9	21,4	18,7	917,5	918,5	917,5	1,5	22	5,1	3298,1	0
30/01/2023	1600	23,1	28,4	23	79	79	55	19,2	20,2	17,3	917,1	917,5	917,1	0,8	93	7,6	2769,6	1,6
30/01/2023	1700	24,8	27,5	23,1	73	83	64	19,6	22,5	19,3	916,3	917,1	916,3	1,3	353	5,6	2147,4	0
30/01/2023	1800	23,9	25,6	23,9	76	79	71	19,4	21,1	19,2	916,3	916,5	916	2,2	257	5,8	807,3	0
30/01/2023	1900	24,6	24,6	23,7	75	79	73	19,9	20,5	19,2	915,5	916,3	915,5	0,9	199	5,8	866,7	0
30/01/2023	2000	23,4	25,4	23,4	73	75	65	18,3	20,1	17,5	916,3	916,3	915,4	2	41	7,3	649,4	0
30/01/2023	2100	20,2	23,4	18,6	91	91	72	18,7	18,7	16,2	916,6	916,8	916,3	1,2	41	10,7	266,6	13,2
30/01/2023	2200	20,4	20,4	20,1	91	91	90	18,9	18,9	18,6	916,4	916,7	916,3	1,2	107	3,7	59	0
30/01/2023	2300	20,5	20,7	20,3	91	91	91	19	19,2	18,9	917,2	917,2	916,4	0,6	125	2,7		0
31/01/2023	0	21,1	21,2	20,2	88	91	88	19	19,4	18,7	917,7	917,8	917,2	1,8	104	3,4		0
31/01/2023	100	21,3	21,4	20,8	84	88	84	18,5	19,1	18,5	918,4	918,4	917,7	1,6	112	4,5		0
31/01/2023	200	20,7	21,4	20,7	83	84	83	17,8	18,5	17,8	918,4	918,5	918,4	1,8	105	4,4	0,9	0
31/01/2023	300	20,4	21	20,4	83	84	81	17,5	17,9	17,4	918	918,4	918	1,9	111	4,3		0
31/01/2023	400	20,3	20,8	20,3	82	83	81	17,1	17,6	17,1	917,7	918	917,7	1,8	109	4,1		0
31/01/2023	500	20,1	20,4	20,1	82	83	81	16,8	17,2	16,8	917,3	917,7	917,3	1,7	101	4,8		0
31/01/2023	600	19,7	20,3	19,7	83	83	81	16,8	17,1	16,6	917,1	917,3	917,1	2	115	5,1		0
31/01/2023	700	19,8	20	19,5	84	84	83	17	17	16,7	917,4	917,4	917,1	1,9	101	5,1		0
31/01/2023	800	19,6	19,9	19,4	84	85	83	16,7	17	16,7	917,8	917,8	917,4	1,2	102	4,3		0
31/01/2023	900	19,2	19,6	19,2	86	86	84	16,8	16,8	16,7	918,3	918,3	917,8	1,4	98	3,4	11,5	0
31/01/2023	1000	20,8	20,8	19,2	81	86	80	17,4	17,5	16,8	918,9	919	918,3	1,4	100	3,5	377,7	0
31/01/2023	1100	23,1	23,1	20,8	73	81	73	18	18,3	17,1	919,1	919,1	918,9	1,6	94	4,1	1148,9	0,2
31/01/2023	1200	25	25,3	22,9	67	74	64	18,4	19,4	17,1	919,4	919,4	919,1	1,3	47	4,6	2046	0
31/01/2023	1300	24	26,3	23,6	66	70	61	17,2	19,5	16,8	919,4	919,4	919,3	1,6	22	4,1	1893,1	0
31/01/2023	1400	25,4	27,3	23,6	67	69	54	18,7	19,5	16,3	919	919,4	919	1,7	355	4,8	2424,1	0
31/01/2023	1500	27,6	27,9	25	57	67	54	18,2	19,9	16,3	918,3	919	918,3	2,8	316	5,5	2860,6	0
31/01/2023	1600	27,7	29,2	26,9	47	60	47	15,4	19,7	15,3	917,8	918,3	917,8	1,4	358	5,5	3673,9	0
